phecode	beta	SE	chisq	OR	p	n.cases	n.var.cases	n.controls	n.var.controls	case.ctrl_ratio	firth_correct
220	0.00970298851871623	0.11590193728478	0.00700857369974141	1.00975021513466	0.933281261946678	1733	79	172253	7611	0.0100607826859329	FALSE
433.1	-0.100607155092386	0.102856854824766	0.956734106634105	0.904288208134483	0.328011091195886	2379	100	362169	16268	0.00656875657496914	FALSE
496	0.0281273439506023	0.0361501436866804	0.605392996026161	1.0285266527295	0.436527720445989	18286	874	332743	14942	0.0549553258821373	FALSE
270.3	0.205689385219633	0.154285878946126	1.77734363118668	1.22837159435859	0.182475851820733	823	44	377543	16955	0.00217988414564699	FALSE
364.4	0.179754340339989	0.133975069480147	1.80015868206743	1.19692329123371	0.179693312174794	1099	59	357839	16061	0.00307121359046946	FALSE
780	-0.341837149540301	0.250928682457119	1.85582877489485	0.710463894660686	0.173106992365688	466	15	378711	17013	0.00123048974019767	FALSE
618.1	0.0014178483923544	0.0541786858198438	0.000684861349709682	1.0014188540146	0.979121859275163	8235	376	191700	8440	0.0429577464788732	FALSE
530.3	-0.106060163847083	0.0919925281318187	1.32922799329739	0.89937053685672	0.248942605007894	3003	125	321742	14501	0.00933356540333559	FALSE
346	-0.168222848346311	0.45627125157821	0.135932640293003	0.845165469969714	0.712358475562729	33	1	357585	16039	9.22857502412014e-05	FALSE
676	0.201687520336445	0.457323133608913	0.194496464738222	1.22346564024174	0.659200303746212	57	3	204107	9020	0.000279265287324786	FALSE
213	-0.564635961940171	0.310674342244641	3.30313478248032	0.568567089147818	0.0691478049951404	353	9	333554	14975	0.00105829940579336	FALSE
636.3	-0.175073412795341	0.182146000250971	0.923849264739983	0.83939539614479	0.336466306696537	874	31	196783	8725	0.00444144057159409	FALSE
626.4	-0.171350892587503	0.407044721703931	0.177210106754855	0.842525885509292	0.673781875172899	133	5	174909	7744	0.000760395405610918	FALSE
519	-0.0218429727725469	0.0392482782863996	0.309729283905104	0.978393857464238	0.577846355062363	16161	718	363016	16310	0.0445186989003239	FALSE
446.4	-0.710054053118788	0.383886815157119	3.42118397502555	0.491617623276974	0.0643648358110188	232	5	365721	16403	0.000634363353485307	TRUE
686.5	-0.0676587105647846	0.40410397319593	0.0280324588017518	0.934579381223395	0.867032534929881	73	3	363190	16255	0.000200996723478069	FALSE
650	-0.170565465051969	0.12060190357745	2.00020210463639	0.843187888482821	0.157278234852316	2020	71	377157	16957	0.00535585976131956	FALSE
286.5	-0.290804360151286	0.395225094365097	0.541393209094982	0.747661936178745	0.461855908322055	99	3	374616	16761	0.000264270613107822	FALSE
752.2	-0.0555527129441663	0.361905947473106	0.0235623772491518	0.945962157905747	0.878003663464397	116	5	378422	16991	0.000306536089339415	FALSE
353	0.0894844996000726	0.104109821008718	0.738775063779512	1.09361038178269	0.390053551603235	2000	98	360809	16223	0.00554309898034694	FALSE
519.8	-0.0101452679847457	0.039929668935354	0.0645558535701896	0.989906021650921	0.799434959480081	15406	693	363016	16310	0.0424389007647046	FALSE
250.41	-0.12685091913171	0.154049765838586	0.678055357365222	0.880864982925486	0.410257160114145	1147	44	347296	15677	0.00330265825117479	FALSE
540	0.0037795538495769	0.0876195958342808	0.0018607095371318	1.00378670537024	0.965593167964706	3028	138	376149	16890	0.00805000146218653	FALSE
870.1	-0.109902735829019	0.167576453449591	0.430121366923096	0.89592127209861	0.511929401357547	895	37	367284	16508	0.00243680639505124	FALSE
574.11	-0.10801674630455	0.104719478215594	1.06396475897314	0.897612564611196	0.302312654111792	2325	96	356241	15976	0.00652648066898532	FALSE
747.13	0.0346546552353022	0.0780808119938623	0.196985619681165	1.03526212470342	0.657165048276338	3637	176	374180	16799	0.00971992089368753	FALSE
363.4	0.4649837981859	0.368798516394259	1.58963461346994	1.59198839557812	0.207378345124326	57	5	357839	16061	0.000159289512881491	FALSE
599.2	-0.0190135521216939	0.043844283712679	0.18806178780073	0.981166065270787	0.664534694130157	12910	585	345592	15501	0.0373561888006667	FALSE
526.3	-0.163030241751796	0.424658861478333	0.147385908555608	0.849565495677241	0.701046099930834	62	2	366238	16479	0.000169288823115024	FALSE
870.8	0.395942509954309	0.366669899802839	1.16604079239453	1.48578389731186	0.280216247003581	69	5	367284	16508	0.000187865520959258	FALSE
110.1	0.16069112024136	0.195504369365831	0.67557072367689	1.17432218843487	0.411116114863269	515	27	373911	16767	0.00137733310868094	FALSE
185	0.0506875865474297	0.0492431543650761	1.05952570312136	1.05199418480404	0.303323385987621	10027	484	146181	6667	0.0685930456078423	FALSE
871.4	0.0807953937801332	0.346877791302036	0.0542525571932621	1.08414905023302	0.815822142876961	121	6	367284	16508	0.00032944533385609	FALSE
295.3	-0.628372071553408	0.326771255686991	3.69782244810216	0.533459528457645	0.054483529315955	349	8	313303	13980	0.00111393762587655	FALSE
716	0.0240328606014505	0.0248193882894189	0.937624156763721	1.02432397723956	0.332889597642437	43579	2009	331731	14843	0.13136848832337	FALSE
288	0.0413159583684275	0.131552612183371	0.0986362857447427	1.04218133944625	0.753472322584324	1321	61	366991	16380	0.00359954331305127	FALSE
280.2	0.225239687308641	0.169027964316374	1.77571273491636	1.25262291802911	0.182676660369795	728	37	346982	15583	0.00209809154365356	FALSE
1006	-1.12807761122863	0.443016332724721	6.48393249175069	0.323654849207245	0.0108853891246267	227	3	378950	17025	0.000599023617891542	TRUE
709.2	0.177916208913581	0.153521442513776	1.34305236817648	1.19472520971734	0.246496393451072	873	44	365610	16441	0.0023877902683187	FALSE
442.1	0.0301845502896887	0.0904142726717141	0.111453942004997	1.03064472218538	0.738494876641044	2706	131	365721	16403	0.00739908290746225	FALSE
986	0.31498789551065	0.380236486554911	0.686246516638715	1.37024272476814	0.407444021364415	54	4	378651	17002	0.000142611534103964	FALSE
689	0.0673963403714206	0.0498919691504009	1.82478347597966	1.06971936713818	0.176744939965363	8933	436	370244	16592	0.0241273322457623	FALSE
701.2	0.154373268318517	0.0858309704592528	3.23486493216408	1.16692638214357	0.0720862473146545	2749	145	373012	16718	0.00736973609428115	FALSE
514.1	0.279434689843662	0.381521171718469	0.536442716397188	1.32238204499652	0.463910730664391	62	4	374566	16800	0.000165524900818547	FALSE
527.1	0.059858316825465	0.380600538734281	0.0247349025598155	1.06168611282982	0.875029432654072	83	4	371764	16706	0.000223259917582122	FALSE
529.1	-0.18092208589295	0.246340038069082	0.539402759572738	0.834500375514484	0.462680347669786	416	16	371764	16706	0.0011189894664357	FALSE
261	0.00758273576574143	0.0699800115605093	0.0117409658579758	1.00761155750975	0.913713510668485	5186	218	371467	16676	0.0139608632799145	FALSE
599.4	-0.0470248786975537	0.0475187323989193	0.979322367837136	0.95406366143383	0.322366159900158	11237	484	345592	15501	0.0325152202597282	FALSE
653	0.0814507766930317	0.124487095344344	0.42809661379751	1.08485981588197	0.512924391804146	1623	70	201649	8916	0.00804863897167851	FALSE
428.1	0.124370137133906	0.0664162813360172	3.50657486125635	1.13243494966271	0.0611257039660775	4860	247	366786	16442	0.0132502331059528	FALSE
601.12	-0.230625850378123	0.154553776174338	2.22667446443994	0.794036498920234	0.135645525942887	1191	44	146181	6667	0.0081474336610093	FALSE
433.5	0.134743843974815	0.189476678564275	0.505715586641446	1.14424364190466	0.476999450987856	567	29	362169	16268	0.00156556745607714	FALSE
575.7	-0.123041949800136	0.112508844298605	1.19600523898356	0.884226568654955	0.274121566630664	2042	83	356241	15976	0.00573207463486797	FALSE
586.1	0.475275486490339	0.215931811139864	4.84459610010526	1.60845724469742	0.0277328864127891	395	26	354250	15834	0.00111503175723359	TRUE
369	0.0851093029208603	0.148230758612047	0.329668463896139	1.08883607315754	0.565854373779767	1004	48	366260	16458	0.00274122208267351	FALSE
526.4	0.187892890957236	0.239342709437377	0.616283146266822	1.20670425948936	0.432431854880326	323	17	366238	16479	0.000881940159131494	FALSE
198.2	0.0858499674729252	0.0705575130739077	1.48044998557172	1.0896428341727	0.22370413115915	4320	216	327660	14603	0.0131843984618202	FALSE
690	-0.11026765105636	0.344831874442599	0.102254267192257	0.895594396428505	0.749141014501072	153	6	369135	16611	0.000414482506400098	FALSE
586.12	-0.230228813845716	0.45816782931664	0.252505108524758	0.79435182301182	0.615316651144513	39	1	354250	15834	0.000110091743119266	FALSE
159.2	-0.380410547975779	0.305571636449377	1.54981200615043	0.683580708919502	0.213163196000718	288	9	355167	15883	0.000810886146516991	FALSE
602	0.0516268130814929	0.113165325681366	0.208124821595159	1.05298270980788	0.648241136352255	1762	84	146181	6667	0.0120535500509642	FALSE
250.22	0.147895895600903	0.222433763091615	0.442090135898051	1.15939219225268	0.506115357206207	466	20	347296	15677	0.00134179489542062	FALSE
567	0.0888257457838603	0.124860270552343	0.506091661442781	1.09289019900786	0.476835658175516	1366	68	347971	15584	0.00392561449086274	FALSE
524.3	0.00600035221407825	0.252722998751995	0.000563720664447743	1.00601839038784	0.981057764262664	340	15	366238	16479	0.000928358062243678	FALSE
800.4	-0.17451009840381	0.357354671409935	0.238474638713524	0.83986837285641	0.625309988115645	131	5	375299	16836	0.000349055020130616	FALSE
361	0.145861453732459	0.0709908578883383	4.22159169161024	1.15703587394385	0.0399127033342664	4240	222	357839	16061	0.0118489041160969	TRUE
316	-0.0855458564230253	0.185602991805875	0.212435949423463	0.918011045386103	0.644864794853191	769	30	340100	15224	0.00226109967656572	FALSE
334.1	-0.270661876019812	0.332687730426317	0.661882055178112	0.762874398929244	0.415896292333421	205	7	357585	16039	0.000573290266649887	FALSE
501	-0.107523624491691	0.114788369096176	0.877429072257225	0.898055306100074	0.348906803918704	1916	80	356938	15944	0.00536787901540323	FALSE
175	0.117742604992268	0.0758990063512756	2.40655116593729	1.12495451642234	0.12082830322316	3776	188	180229	7907	0.0209511232931437	FALSE
624	-0.00883772905697905	0.151487625022131	0.00340351016686142	0.991201208878392	0.95347811651886	1025	46	195471	8633	0.00524374459638514	FALSE
496.3	-0.0456898323851406	0.0792053923324351	0.332758862175399	0.955338231222372	0.564039068169655	3860	170	332743	14942	0.0116005445644236	FALSE
323.8	-0.334860988044005	0.444205570689167	0.568278345513747	0.715437533811174	0.450943868178186	48	1	377792	16973	0.000127054040318482	FALSE
1013	0.0299476258780423	0.202167772011526	0.0219432498521027	1.03040056621535	0.882238168335286	531	25	378646	17003	0.00140236526993551	FALSE
681.7	-0.104456542107503	0.163622314853858	0.407554999365427	0.900813944031801	0.523213107004355	940	39	363190	16255	0.00258817698725185	FALSE
755	0.0611658712967011	0.192016842543647	0.101470473054627	1.06307523323108	0.75007209432633	589	28	377963	16970	0.00155835359545776	FALSE
747.12	0.395122662653908	0.202047299855031	3.82435128705402	1.48456628059276	0.0505128979529783	438	29	374180	16799	0.00117055962371051	TRUE
290.12	-0.336141475525516	0.304981135408245	1.21478172659589	0.714522011287986	0.270387176670397	246	8	362734	16237	0.000678182910893382	FALSE
070.1	0.0117638109090928	0.381514244197955	0.000950767998009134	1.01183327665939	0.975401505680409	90	4	371015	16652	0.000242577793350673	FALSE
627.4	0.278972966393708	0.24725051518632	1.2730628076183	1.32177161113321	0.25919288472568	305	17	174909	7744	0.00174376390008519	FALSE
361.1	0.123841835828702	0.101199859607532	1.49752797011973	1.1318368408055	0.221052116200591	2021	104	357839	16061	0.00564779132514902	FALSE
610	-0.0132294748427652	0.0953384402998952	0.0192552483324117	0.986857650030905	0.889637210214341	2724	117	197636	8711	0.0137829140440001	FALSE
520	-0.095485604867257	0.10877675233131	0.77055497821023	0.908931445748313	0.380045420122352	2172	89	366238	16479	0.00593056973880373	FALSE
253.1	-0.228377662497384	0.318434500858573	0.514359797133653	0.795823650327298	0.47325759948673	240	8	372564	16720	0.000644184623313041	FALSE
599.3	0.126128112123129	0.117508808211166	1.15208082224628	1.13442749288855	0.28311398396464	1577	77	345592	15501	0.00456318433297067	FALSE
349	-0.114212968763524	0.192185709509325	0.353173946223069	0.892067953041853	0.552321911792567	694	28	357585	16039	0.00194079729295133	FALSE
158	-0.0891332911473964	0.124273724833922	0.514424038115777	0.914723640884714	0.473229969773063	1626	68	355167	15883	0.00457812803554384	FALSE
334.2	-0.202381011632654	0.245163167290118	0.681442283590992	0.816783664570956	0.409090521002663	417	16	357585	16039	0.00116615629850245	FALSE
356	-0.165177439427326	0.304745036435735	0.293784025514698	0.847743267661701	0.587805779797373	228	9	375448	16871	0.00060727450938612	FALSE
303.3	-0.0870958407246487	0.237348052061094	0.134655311178479	0.916589244845947	0.713653256391043	436	18	313303	13980	0.00139162408275695	FALSE
278.3	-0.0755252584919787	0.404894279349427	0.0347937436326037	0.927256309142159	0.852028518766809	76	3	355114	15954	0.00021401578084784	FALSE
270.32	0.240341053164859	0.163551280833693	2.1594742042327	1.27168278780996	0.141693168413784	711	39	377543	16955	0.00188322919508506	FALSE
741.4	-0.338350234320496	0.314656262886795	1.15627251523602	0.71294554616786	0.282239931496122	258	8	376597	16907	0.000685082462154505	FALSE
500.2	0.196318496749439	0.190910345656807	1.0574589368885	1.21691442690817	0.303795458798906	449	26	356938	15944	0.00125792154379752	FALSE
370.3	0.0651220457130268	0.426336309453757	0.0233319709346926	1.06728927451631	0.878596956200277	39	2	366260	16458	0.000106481734287118	FALSE
726.2	0.145018072446559	0.211321461377584	0.470930746383379	1.15606046292017	0.492559293057866	435	23	352392	15847	0.00123442075870054	FALSE
771	-0.0736929389157178	0.155922342852627	0.223375249200831	0.928956896563628	0.636480095055205	1040	43	376966	16933	0.00275886950016712	FALSE
729	-0.101991535250207	0.115358817524232	0.781675800195516	0.903037195620439	0.376629110063951	1933	79	352392	15847	0.00548536856682331	FALSE
987	0.549375748303704	0.309183837756839	3.15722403855129	1.73217136937646	0.0755916207142138	107	9	378651	17002	0.000282582113872669	FALSE
540.1	0.0244414332222385	0.0917100539123581	0.0710263407172667	1.02474257347913	0.78984824946071	2713	126	376149	16890	0.00721256736027478	FALSE
612.2	0.100100689849767	0.159966368304794	0.391576635508913	1.1052822031719	0.531471817396265	848	41	371862	16676	0.00228041585319285	FALSE
315	-0.0280284018912556	0.15960339974367	0.0308398598651041	0.972360749524788	0.860598135981843	935	41	377856	16974	0.00247448763550136	FALSE
394.4	-0.396370445313104	0.447106001092265	0.785925773360727	0.67275742993375	0.375334932349434	60	1	365506	16412	0.0001641559919673	FALSE
726	-0.038277407994128	0.0416099395831006	0.846234782707478	0.962445913664802	0.357619686299778	14613	631	352392	15847	0.0414680242457263	FALSE
550.1	-0.0349827920823187	0.0370371112830403	0.892143518966207	0.965622032459047	0.344897094940364	19235	874	318485	14334	0.0603953090412421	FALSE
428.2	-0.00241336306857415	0.0521312541960642	0.0021431322813283	0.997589546750789	0.963075940038558	8888	404	366786	16442	0.0242321135484997	FALSE
367	-0.0705967206658091	0.0608893019171015	1.34427173044716	0.931837607213246	0.246282042549525	6833	289	372344	16739	0.0183513095417141	FALSE
433.21	-0.0837348059646237	0.086194908870367	0.943732272844115	0.919675116113862	0.331319841375796	3413	143	362169	16268	0.00942377729733909	FALSE
293	-0.104179509852323	0.108147681466434	0.92796200204994	0.901063533120732	0.335393058099325	2279	90	375662	16869	0.00606662372025917	FALSE
535	0.0270360423366714	0.0256085589423461	1.11459208592967	1.02740483216703	0.291085904916294	39927	1824	336859	15091	0.118527336363286	FALSE
573.7	0.0453761649922012	0.059580286703431	0.580029923420701	1.04642141298629	0.446300592146075	6457	303	362291	16241	0.0178226894954608	FALSE
386	0.189725434078096	0.08426243883662	5.06970933617413	1.208917624503	0.0243474658919549	2967	159	368619	16540	0.00804896112245978	TRUE
389.2	-0.280349103497175	0.234523175257065	1.42898217733929	0.755519940758027	0.231930619506152	518	18	369396	16578	0.0014022891422755	FALSE
727.4	0.01548491294852	0.0836050196441794	0.03430463714321	1.01560542545139	0.853060317703204	3334	152	352392	15847	0.00946105473450022	FALSE
807	-0.0550729832203814	0.259549786875516	0.0450231473539364	0.946416072940032	0.831961471163127	313	14	375299	16836	0.000834001689319716	FALSE
619.3	0.0286748468972877	0.0906593860155325	0.100040687705948	1.02908992828605	0.751780812676201	2900	130	194742	8616	0.0148914974684454	FALSE
288.1	0.188465618880386	0.0651196612194533	8.37606434441114	1.20739557066146	0.00380194836523462	4996	268	366991	16380	0.0136134128629857	TRUE
709.3	0.0917097391486139	0.274019702926099	0.112012717607705	1.09604663647478	0.737864218636172	252	12	365610	16441	0.000689259046524986	FALSE
430.2	-0.0579474868296728	0.134561160275714	0.18545124976418	0.94369950278836	0.666729780213503	1352	58	362169	16268	0.0037330638458841	FALSE
709.5	1.09673807773479	0.448039389225734	5.99202271464185	2.99438263290978	0.0143707145610487	64	7	365610	16441	0.000175049916577774	TRUE
599.5	0.0969922715556886	0.0691042112647147	1.96999549208346	1.10185185798738	0.160448340455539	4574	225	345592	15501	0.0132352600754647	FALSE
741.1	0.388809995463968	0.424047466970717	0.840709385300178	1.47522422540781	0.359193965076952	16	2	376597	16907	4.24857340871011e-05	FALSE
564.1	-0.0546579055366513	0.0531965964531554	1.05569454600517	0.946808990671483	0.304199217321054	8877	384	282501	12656	0.0314228976180615	FALSE
218	-0.0427570862108861	0.0491248255804259	0.757554984537658	0.958144108216507	0.384094768711249	11699	460	186366	8280	0.0627743257890388	FALSE
290.1	0.120390786717004	0.0705980243526953	2.90804692033222	1.12793754847608	0.0881385515291846	4285	219	362734	16237	0.0118130641186103	FALSE
555	-0.0586467338284784	0.0679954846681745	0.743922189691701	0.943039854398717	0.388407350444685	5396	231	282501	12656	0.0191008173422395	FALSE
729.3	0.377655898120536	0.370561367977868	1.03865726123769	1.45886085973316	0.308133963149707	67	5	352392	15847	0.000190129174328589	FALSE
306	0.0259592695212981	0.0229539951414959	1.27899357923387	1.02629914596662	0.258086246082926	51917	2447	313303	13980	0.16570859519379	FALSE
296.2	0.11867328013363	0.203874298475871	0.338829280505669	1.12600197097029	0.560505764102339	499	25	313303	13980	0.00159270737911862	FALSE
728.7	-0.0750053606130294	0.0778057575431711	0.929311124112511	0.927738513068062	0.335041993039561	3971	176	352392	15847	0.0112687007650571	FALSE
338.1	-0.246799331462211	0.227865485429572	1.17308872838091	0.78129745962064	0.278767497765458	576	19	377941	16988	0.00152404740422447	FALSE
352	0.0470842188483745	0.103984944521642	0.205026411463992	1.04821028442539	0.650693899616767	2098	98	360809	16223	0.00581471083038394	FALSE
292.6	0.0211910792854414	0.182914707231294	0.0134217424298194	1.02141720466169	0.907769644548044	659	31	362734	16237	0.00181675828568593	FALSE
961.1	0.268108218500653	0.124757800489552	4.61832864948156	1.30748862681787	0.0316320457300803	1257	74	337805	15171	0.00372108168914018	TRUE
331.1	-0.0811205390054577	0.170127330342872	0.227359696691474	0.922082537833509	0.633488522208203	866	36	357585	16039	0.00242180180936001	FALSE
575.1	-0.131148945385527	0.152195231231692	0.742553100243175	0.877087126581382	0.388844254537719	1106	45	356241	15976	0.00310463983651517	FALSE
588	0.0415229661963552	0.349079789926052	0.0141490515129307	1.04239710147308	0.905315138452773	132	6	354250	15834	0.000372618207480593	FALSE
599.9	-0.0585880885572428	0.108949647343982	0.289179166091096	0.94309516084848	0.590747020655734	2060	89	345592	15501	0.00596078612930855	FALSE
761	-0.0230633198730917	0.122651102613034	0.0353590616463943	0.977200605595907	0.850845253185285	1654	70	377523	16958	0.00438119002021069	FALSE
296.1	-0.131944413928383	0.134419767165142	0.963508919085483	0.876389708786576	0.326304388710675	1488	58	313303	13980	0.00474939595216133	FALSE
174.11	0.0641001883092295	0.0402696679148232	2.53374272261515	1.06619921410715	0.111435617315522	14880	712	181262	7961	0.082091116726065	FALSE
573.5	0.071858248636252	0.126633294503472	0.322001166497195	1.07450302099949	0.570407491867848	1342	66	362291	16241	0.00370420463108385	FALSE
614.33	0.00488858456387164	0.279640751907409	0.000305608438466343	1.00490055318865	0.986052363763466	318	13	195305	8637	0.00162822252374491	FALSE
722.3	-0.0979712303315304	0.402300005308136	0.0593057834391298	0.906674988117518	0.807596561361647	79	3	365367	16405	0.000216220950441611	FALSE
385.3	0.247955989388762	0.173720029808777	2.03727387429775	1.28140353560016	0.153484499992862	612	35	374786	16838	0.00163293185978132	FALSE
575.9	0.21281936676639	0.178443160437288	1.42240241264995	1.23716115863853	0.233008382179136	602	33	356241	15976	0.00168986725278674	FALSE
654.2	-0.277810849273091	0.311858699589893	0.793565314131014	0.757440078306747	0.373024225436924	278	9	201649	8916	0.00137863316951733	FALSE
289.9	0.457890577563929	0.309231566864459	2.19258163163236	1.58073602561108	0.138676709119906	128	9	366991	16380	0.000348782395208602	FALSE
286.13	0.306937325467651	0.36456394339581	0.70884614616703	1.35925577468226	0.399827129710488	74	5	374616	16761	0.000197535609797766	FALSE
394.7	-0.062491554956962	0.0880242277239283	0.504008911553671	0.939420996230721	0.477743917628942	3222	137	365506	16412	0.00881517676864402	FALSE
645	0.0254329600526245	0.135233103333174	0.0353694078962617	1.02575913712676	0.850823689069695	1269	56	377908	16972	0.00335796013844639	FALSE
643	-0.533136511901319	0.383804539794745	1.9295526691936	0.586761695422736	0.164807393438484	237	5	204382	9037	0.00115959331056551	FALSE
202.2	0.155628634067753	0.0883546399600626	3.10256071037595	1.16839222144531	0.0781692486851978	2595	137	372302	16539	0.00697014789069089	FALSE
601.4	-0.00180983433518002	0.241354197691911	5.62299805319349e-05	0.998191802427408	0.994016986841214	385	18	146181	6667	0.00263372120863861	FALSE
278.1	0.00318465333021238	0.0324937683752379	0.0096055926720115	1.00318972972605	0.921925841185718	23940	1066	355114	15954	0.0674149709670697	FALSE
818	-0.139042445140873	0.327277854598132	0.180493494715708	0.870191092290878	0.670949481589286	174	7	377797	16974	0.000460564800673377	FALSE
230	0.129715116221739	0.446437504847417	0.0844228159025168	1.13850399580055	0.771390880479747	17	1	379160	17027	4.4835953159616e-05	FALSE
327.3	-0.0668212565083516	0.0599520191055137	1.24228616154287	0.935362376332712	0.265030909234048	7147	298	370898	16676	0.0192694487433203	FALSE
756.21	0.251406606091737	0.399880692367555	0.39526876765541	1.28583280550486	0.529542833906206	41	3	377963	16970	0.000108476226508944	FALSE
149	0.254818094085877	0.13998145803982	3.31374816747537	1.29022689962134	0.0687026263995797	892	54	376413	16902	0.00236973749578256	FALSE
681.2	0.217375159835584	0.160879265105282	1.82565907892138	1.24281026718459	0.176641135087399	730	41	363190	16255	0.00200996723478069	FALSE
281.12	-0.0436623386210834	0.278043793488372	0.0246596879483329	0.957277138425679	0.875218025304466	299	12	346982	15583	0.000861716169714856	FALSE
365.1	-0.00561891661165904	0.100009876857906	0.00315659881252568	0.994396839974823	0.955195532333699	2496	106	357839	16061	0.00697520393249478	FALSE
530.7	-0.189222528257108	0.25579998030905	0.547198210468289	0.827602321300129	0.459464768998209	386	15	321742	14501	0.00119971902953298	FALSE
263	-0.178360402925889	0.448128445890683	0.158413381474343	0.836640841339351	0.69062149827069	36	1	371467	16676	9.69130501498114e-05	FALSE
727.5	-0.112550035900505	0.194869771265885	0.333581782453268	0.893552636279147	0.563557577624591	667	27	352392	15847	0.00189277849667416	FALSE
528.1	0.0231134344819077	0.172896877713772	0.0178712390949411	1.02338261984061	0.893652968708648	768	35	371764	16706	0.0020658267072659	FALSE
742.8	-0.185204259982211	0.377983950893028	0.240079580423619	0.830934539842435	0.624148643506661	108	4	376597	16907	0.000286778705087932	FALSE
797	0.159821355925524	0.238297487279912	0.449811646394886	1.1733012489528	0.50242441405089	319	17	378858	17011	0.000842004128195788	FALSE
686.1	0.0954460193748764	0.0840023626866301	1.29101901380066	1.10014943367688	0.255860244306198	3198	151	363190	16255	0.00880530851620364	FALSE
257.1	0.0438992376723156	0.293159471329492	0.0224236392316996	1.04487706533868	0.880965608070773	250	12	171556	7845	0.00145725011075101	FALSE
070.4	0.281453697516559	0.214927390776363	1.71486676726832	1.32505464158049	0.190355147920397	381	22	371015	16652	0.00102691265851785	FALSE
496.21	0.00182051774983721	0.065643500559697	0.000769141721796921	1.00182217589835	0.977874781053852	5284	251	332743	14942	0.0158801236990711	FALSE
860	0.134836061501114	0.34554367293554	0.152267152601362	1.14434916608832	0.696378133100556	110	6	379067	17022	0.000290186167616807	FALSE
636	0.00454227966191418	0.106510801307449	0.00181869735519638	1.00455261145155	0.965983576220191	2415	98	196783	8725	0.0122724015794047	FALSE
401	0.0187595144931773	0.0183549458061762	1.0445686215888	1.01893657967104	0.306761306750708	107643	4852	271534	12176	0.396425493676667	FALSE
593	0.0436251930116959	0.0360230272915944	1.46660887457888	1.04459076158971	0.225881499982928	18468	869	341665	15289	0.0540529465997395	FALSE
225.1	0.119116430342994	0.132832495798287	0.80414557182014	1.12650106955912	0.36985679481207	1203	60	376563	16906	0.00319468455477569	FALSE
386.9	-0.00295717977338304	0.0549103439054822	0.00290032807548157	0.997047188375861	0.957050933126049	8134	357	368619	16540	0.0220661441759649	FALSE
255	0.121380331180813	0.136323750765357	0.792781638536885	1.12905424525213	0.373260342236071	1168	57	372564	16720	0.0031350318334568	FALSE
636.2	0.0947756239531883	0.191565671416386	0.244769855990546	1.09941214569823	0.620782100880103	651	28	196783	8725	0.00330821259966562	FALSE
375	0.10714458310858	0.0813018887028353	1.73675744547075	1.11309517760659	0.187550204835038	3376	162	365185	16394	0.00924462943439626	FALSE
332	0.0186620340814926	0.0957074835561357	0.0380212299320335	1.0188372581548	0.845400515580558	2451	116	357585	16039	0.00685431435882378	FALSE
626.12	-0.013474400299484	0.0564688682205919	0.0569378053863598	0.986615973067883	0.811403016131977	8635	355	174909	7744	0.0493685287778216	FALSE
752.11	-0.310134287479718	0.316327791106851	0.961224582200114	0.733348470093906	0.326878537928777	240	8	378422	16991	0.000634212598633272	FALSE
458.1	0.0313800382628161	0.0779399495248586	0.162101374441053	1.03187758234323	0.68722915569176	3766	177	341825	15294	0.0110173334308491	FALSE
757	0.313069375747775	0.423356630014913	0.546850286041125	1.36761640714743	0.459607529116619	21	2	378148	16980	5.55338121582026e-05	FALSE
743	0.024765035990499	0.0511223122912452	0.23466966263072	1.02507423667333	0.628082754807353	9106	423	370071	16605	0.024606089101821	FALSE
571.6	-0.171619874941002	0.266471496372022	0.414795122446334	0.84229929139	0.519545669676431	336	13	362291	16241	0.000927431263818312	FALSE
622.2	0.0450719646309612	0.0842416506097468	0.286259060929677	1.04610313962634	0.592627846111315	3251	151	191559	8508	0.0169712725583241	FALSE
733.4	-0.680984390755605	0.44920110029812	2.29822577941977	0.506118528663455	0.129521872742191	87	1	362803	16286	0.000239799560643104	FALSE
751.2	0.101998274382197	0.137461095309968	0.550587121160696	1.10738156080895	0.458077895955646	1116	56	376291	16888	0.00296578977440332	FALSE
420.1	-0.310478489367082	0.34489273142614	0.810391635604448	0.733096093603128	0.368004488844763	190	6	373589	16781	0.000508580284751425	FALSE
740	0.0173041079708203	0.0276095117292534	0.392808593225091	1.01745469136365	0.530826768265929	33437	1566	345740	15462	0.0967114016312836	FALSE
202.24	0.1351706131845	0.146584364935613	0.850333459283368	1.1447320740759	0.356458020877732	945	49	372302	16539	0.0025382619486331	FALSE
907	-0.000141149977253914	0.112128764397328	1.58462882648431e-06	0.999858859983935	0.998995606894716	1832	84	377345	16944	0.00485497356530496	FALSE
378	-0.129848374900913	0.115984187313539	1.25335895902028	0.878228582321575	0.262911902718623	1965	78	365185	16394	0.00538083437161986	FALSE
285.22	0.0355026778680235	0.188855200221804	0.0353398195932392	1.03614042277166	0.850885367019342	631	29	346982	15583	0.001818538137425	FALSE
788	0.022593663666585	0.0413809028554487	0.298107838141171	1.02285083363736	0.585071074986435	13870	644	365307	16384	0.0379680652163796	FALSE
215	0.355052886609223	0.118697203935142	8.94757027937885	1.42625608213497	0.0027783888633941	1359	84	370157	16587	0.0036714151022404	TRUE
619.5	-0.0289074334008929	0.12947861570914	0.0498451574663397	0.971506389346993	0.823332930581611	1462	63	194742	8616	0.00750736872374732	FALSE
