phecode	beta	SE	chisq	OR	p	n.cases	n.var.cases	n.controls	n.var.controls	case.ctrl_ratio	firth_correct
335	0.147435213544139	0.502014106824038	0.0862522839433728	1.15885820408178	0.768996789765557	1494	4	357585	808	0.00417802760182894	FALSE
702.1	0.0421630254525161	0.304738410685068	0.0191429619769422	1.0430645109545	0.889957415130669	4457	11	370892	848	0.0120169752919987	FALSE
592	-0.582190056391328	0.44936352200206	1.67854866735541	0.558673499322952	0.19511741213902	3879	5	341665	780	0.0113532261132981	FALSE
261	-0.21021840637041	0.335882668988873	0.391711469308482	0.810407228538684	0.531401150071987	5186	9	371467	853	0.0139608632799145	FALSE
172.11	0.0857955303728997	0.318893020067211	0.07238345344165	1.08958351879123	0.78789756887461	3860	10	358719	813	0.0107605117097227	FALSE
441	0.100888034761226	0.578369752320009	0.0304276337761669	1.10615278416908	0.861523464517537	1136	3	365721	841	0.0031061929722384	FALSE
540	-0.149724929296003	0.410196453864349	0.133230736956617	0.860944764539312	0.715105539949316	3028	6	376149	862	0.00805000146218653	FALSE
526.5	0.852578971998503	0.981181787500663	0.755040551764194	2.34568852294504	0.384885039566484	193	1	366238	831	0.000526979723567735	FALSE
590	-0.249158655898463	0.501966794331758	0.246378031337708	0.779456298234754	0.619637043346459	2301	4	341665	780	0.0067346669983756	FALSE
274.11	1.68171612758206	0.97619884351929	2.96776016027352	5.37477185527177	0.0849393838301169	64	1	373865	854	0.000171184785952149	FALSE
041.4	-0.312461684144786	0.336081519783763	0.864379132178497	0.731643661962204	0.352516117197912	5344	9	354429	806	0.0150777729813305	FALSE
366	0.0367807574787409	0.112896881407888	0.106139600158754	1.0374655393417	0.74458269234945	41162	96	338015	772	0.121775660843454	FALSE
292.2	0.626891958021406	0.574144425230323	1.19218346086137	1.87178394616507	0.2748895684279	673	3	362734	830	0.00185535406110263	FALSE
872	0.529036050904529	0.69817424759201	0.574173156030894	1.69729541342496	0.448605364355821	515	2	367284	840	0.00140218468542055	FALSE
204.22	0.720403971215579	0.976035374595986	0.544779905591839	2.05526331018219	0.460458501558264	204	1	372302	850	0.000547942261927145	FALSE
371.33	3.42296562880208	1.26853661164218	7.28113468149986	30.6602071199885	0.00696825062531248	23	1	366260	830	6.27969202206083e-05	TRUE
427.1	-0.0965941647076356	0.319242954384987	0.0915501668361332	0.907924399138744	0.762215612642828	4927	10	338411	763	0.0145592194107166	FALSE
442.3	0.462347074014585	0.957477577603699	0.233173398348088	1.58779629043626	0.629180719850932	268	1	365721	841	0.00073279904626751	FALSE
364.2	0.879817218747428	0.973442278126359	0.816891741728857	2.41045907941945	0.366090517655275	173	1	357839	834	0.000483457644359614	FALSE
653	0.3170005398488	0.458768243624378	0.47745594759853	1.37300331313945	0.48957693320833	1623	5	201649	455	0.00804863897167851	FALSE
117.4	2.19610515571022	0.581772846155331	14.2494915803755	8.98993084223392	0.00016010405342648	274	5	373911	850	0.000732794702482676	TRUE
367.1	0.116561648977649	0.380428758178494	0.0938781853477567	1.12362677877419	0.75930355540619	2664	7	372344	855	0.0071546741722708	FALSE
295.1	-0.596197602519094	0.986990803152753	0.36488351151008	0.550902408531456	0.545806488243065	870	1	313303	727	0.002776864568804	FALSE
200.1	-0.137871641854898	0.973165626125688	0.0200713402829963	0.871210511534409	0.887338020112609	489	1	366903	835	0.00133277732806764	FALSE
573.7	0.226557959198767	0.23904084083552	0.898285588822838	1.2542753045189	0.343241824076242	6457	18	362291	820	0.0178226894954608	FALSE
803	-0.133824631530334	0.578852608226729	0.053448574095256	0.87474345357395	0.817167605026823	1480	3	375299	862	0.00394352236483444	FALSE
153	0.108776609808599	0.246713638980023	0.194394834359985	1.11491326183356	0.659283731617071	6615	17	337708	760	0.0195879280325015	FALSE
617	0.159622483006727	0.948238113139649	0.0283369634472142	1.17306793430954	0.866319060231612	395	1	378782	867	0.00104281618450718	FALSE
368.2	-0.325003533030882	0.707081293394568	0.211269823208691	0.722524800935128	0.645773945050591	1191	2	373111	859	0.00319207956881464	FALSE
695.4	0.770504761626579	0.575083020271582	1.79510379073531	2.16085669609577	0.180305551575027	667	3	367711	834	0.00181392452224709	FALSE
1004	0.599997332458571	0.449571050412791	1.78115602348459	1.8221139398196	0.182007437467721	1206	5	377971	863	0.0031907209812393	FALSE
475	-0.37110288887803	0.449032392570052	0.683019852951562	0.68997294736417	0.408548784244093	3179	5	355718	817	0.00893685447461191	FALSE
965	-0.0749884412582364	0.222079571400751	0.114017478226302	0.92775420993791	0.735615847250996	10056	21	337805	765	0.0297686535131215	FALSE
990	0.0303517310370763	0.233034310644374	0.0169639581557291	1.03081704054408	0.896371991173673	7936	19	364237	833	0.0217880116517542	FALSE
807	0.297810912664201	0.974110202499671	0.0934684478971682	1.3469070807279	0.759813199684102	313	1	375299	862	0.000834001689319716	FALSE
505	1.0336701115189	0.982012998745295	1.10797368229614	2.81136494656826	0.292522849523505	151	1	356938	817	0.000423042657268209	FALSE
444.1	0.0776718064069317	0.699895674632762	0.0123157309324233	1.08076789935824	0.911635169886799	803	2	365721	841	0.00219566281400302	FALSE
695.3	-0.279437528404113	0.981630072115879	0.0810352084766428	0.756208967920621	0.775899399571489	568	1	369135	838	0.00153873244206049	FALSE
316.1	0.804984691143739	0.978149339410913	0.677274790338986	2.23666225781688	0.410526722718337	188	1	340100	781	0.00055277859453102	FALSE
252.1	0.410625938887866	0.449542973592412	0.834353960628972	1.5077612562083	0.361016549818325	1483	5	372564	847	0.00398052415155517	FALSE
433.2	0.11386186357049	0.240256238232579	0.224598695453309	1.12059731887968	0.635558063254079	7040	18	362169	823	0.0194384389608166	FALSE
175	0.322179598111178	0.293900893471073	1.2016950110935	1.38013262291241	0.272983163212713	3776	12	180229	406	0.0209511232931437	FALSE
870.3	0.174165159324425	0.280501819571849	0.385523802813449	1.19025213082547	0.534661715871147	4734	13	367284	840	0.0128892083510308	FALSE
394.7	0.681663448689335	0.29545333940568	5.32307038593717	1.97716390899249	0.0210448982702012	3222	14	365506	835	0.00881517676864402	TRUE
697	0.47308240038271	0.579235960305513	0.667056393956159	1.6049336246727	0.41407976833438	896	3	369135	838	0.00242729624663064	FALSE
611.3	-0.654726227347017	0.699816276944896	0.8752888536135	0.519584291086842	0.349495279451058	1702	2	371862	853	0.0045769667242149	FALSE
532	0.0740450657196549	0.200378927169544	0.136548882956456	1.07685533366331	0.711736283745103	10783	26	321742	731	0.0335144308172387	FALSE
681.1	-0.676568206073923	0.983050136210515	0.473665588772342	0.508358584165661	0.491305642130206	838	1	363190	830	0.00230733225033729	FALSE
415.2	0.706547406459435	0.50074688989245	1.99088462147871	2.02698082262258	0.15824841513545	865	4	366833	829	0.00235802122491706	FALSE
216	0.0887740755015385	0.207427441313022	0.183163905863386	1.09283373052162	0.66866821156043	9456	24	368923	840	0.0256313648105431	FALSE
357	-0.790040905495249	0.578760840357624	1.8633776369	0.453826230915933	0.172235478176208	2871	3	375448	863	0.00764686454582259	FALSE
563	0.0586937548391592	0.1495100805049	0.154114264052087	1.06045043319385	0.694634222551527	20071	48	359106	820	0.0558915751894984	FALSE
365.2	-1.03890843192736	0.977471340810247	1.12965668431309	0.353840712455683	0.287848580579123	1186	1	357839	834	0.00331433968907805	FALSE
255.11	2.09683132969425	0.8522654969724	6.05309068262386	8.14033496528541	0.013881977374322	145	2	372564	847	0.000389194876584963	TRUE
519.2	0.128458490062879	0.972983713021463	0.0174306862056637	1.13707422043218	0.894964261335587	384	1	363016	831	0.00105780461467263	FALSE
272.11	0.00195294288279707	0.105017660909234	0.000345823420302492	1.00195485111777	0.985163132050213	49990	111	325109	743	0.153763814597566	FALSE
681.5	-0.0219696319323185	0.232831417265904	0.00890353353028877	0.978269942767958	0.924824351373215	8354	19	363190	830	0.0230017346292574	FALSE
213	0.232812782214044	0.984954611469839	0.0558703260737926	1.26214516118384	0.813146313161023	353	1	333554	767	0.00105829940579336	FALSE
245	0.771821320967827	0.697245630662508	1.22535503624047	2.16370346572349	0.268312278432586	421	2	354114	794	0.00118888267620032	FALSE
276.12	0.249919951760296	0.254049691710171	0.967752968779961	1.28392263682713	0.325241222032943	5486	16	360405	829	0.0152217644039345	FALSE
381.2	0.527055471096795	0.978913012717199	0.289884135595556	1.69393711119197	0.590294788465713	257	1	374786	853	0.000685724653535618	FALSE
562.1	-0.0903199820795871	0.110549708517994	0.667501862512082	0.913638790453011	0.413923929555132	44190	97	282501	657	0.156424225046991	FALSE
709.3	0.547033344609888	0.965431959931355	0.321058561841335	1.72811867314087	0.57097218149556	252	1	365610	825	0.000689259046524986	FALSE
008.6	-0.0556034835527648	0.578931980533789	0.00922462924483922	0.945914132050441	0.923484885745103	1411	3	373699	855	0.00377576605770955	FALSE
618.2	0.305458175267577	0.241834370342808	1.59539217424394	1.35724671744619	0.206557431098547	5922	18	191700	423	0.0308920187793427	FALSE
571.5	0.547979434018796	0.24970231617227	4.81596561402693	1.72975440156553	0.028197269243786	5039	19	362291	820	0.01390870874518	TRUE
840	0.615400700195669	0.705323002086508	0.761272036646546	1.85039790583056	0.382930734996423	471	2	378706	866	0.00124370884010288	FALSE
958	0.515101403844895	0.578436335686892	0.793002094661297	1.67380822378166	0.373193898969863	757	3	378420	865	0.00200042281063369	FALSE
270.32	0.225074489425547	0.701129665536752	0.1030518662909	1.25241600446604	0.74819756468485	711	2	377543	865	0.00188322919508506	FALSE
279	0.62126765225641	0.706098673633397	0.774152805340852	1.86128601039941	0.378935406837151	457	2	378375	866	0.00120779649818302	FALSE
172.3	0.0439995763636425	0.57676189464341	0.00581974385558828	1.04498191219602	0.939190572735306	1206	3	358719	813	0.0033619629849548	FALSE
907	0.630841128183661	0.356190088057178	3.13672423739253	1.87919055482834	0.0765474053859601	1832	8	377345	860	0.00485497356530496	FALSE
958.2	1.81172315205018	0.82338584083154	4.84146592410571	6.12098573919605	0.0277832677214509	174	2	378420	865	0.000459806564135088	TRUE
427.42	0.531153656012135	0.381588465639615	1.93753641168075	1.70089342309885	0.163936276513584	1908	7	338411	763	0.00563811460029373	FALSE
523	0.0367314078276343	0.449232828187691	0.00668547359234561	1.03741434204259	0.934833791255295	2204	5	366238	831	0.00601794461525019	FALSE
272	0.039775230835401	0.100006843566398	0.158185247035265	1.04057685831369	0.69083284093216	54068	125	325109	743	0.166307300013226	FALSE
276.6	-0.361674688462107	0.578827841219046	0.390424810035845	0.696508913376602	0.532076188081551	1939	3	360405	829	0.00538005854524771	FALSE
275.5	-0.100450810685472	0.380328889668503	0.0697570748761796	0.904429599590657	0.791690807468052	3410	7	373729	858	0.00912425848676447	FALSE
509.1	0.0881745342570007	0.411083195627184	0.0460073163171195	1.09217872799688	0.830162499233685	2393	6	356938	817	0.00670424555525049	FALSE
291.8	0.0189077030184362	0.706839154287636	0.000715544004831752	1.01908758556851	0.978659408884604	904	2	362734	830	0.00249218435547812	FALSE
752.11	0.627218275325962	0.977158871916248	0.412009328254443	1.87239484132451	0.520951407589371	240	1	378422	865	0.000634212598633272	FALSE
559	-0.559437724553656	0.579412264582531	0.932240851211356	0.571530330991995	0.334281317471215	2182	3	282501	657	0.00772386646418951	FALSE
348.9	0.44292454860343	0.578633203064815	0.585939533764726	1.55725483285705	0.443993585253673	853	3	357585	808	0.00238544681684075	FALSE
588	1.17304421385107	0.975365368537468	1.44641894165742	3.23181601779406	0.229103433920995	132	1	354250	806	0.000372618207480593	FALSE
331.9	0.949328993220416	0.456554100140408	4.32363471085774	2.58397521258225	0.0375865555330416	1144	6	357585	808	0.00319923934169498	TRUE
735	-0.111310646535684	0.213082242927286	0.272884514636804	0.894660782483918	0.60140334622159	11141	23	365636	837	0.030470194400989	FALSE
441.1	0.499860713502818	0.702653299016851	0.506076102884172	1.64849164208196	0.476842432616353	513	2	365721	841	0.00140270862214639	FALSE
342	0.110459514876968	0.380761974124707	0.0841587203655099	1.11679113471038	0.771738799166515	2882	7	357585	808	0.00805962218773159	FALSE
578	0.0246546010191474	0.130358208359315	0.0357700207297365	1.02496103887999	0.849991211323559	27558	64	346910	790	0.079438471073189	FALSE
509.5	0.844799200217173	0.974708218881447	0.751203723345287	2.32751040406018	0.386095392253443	184	1	356938	817	0.000515495688326824	FALSE
722.6	-0.167639645494423	0.335723393973559	0.249339025433405	0.845658516641255	0.617540874921458	4692	9	365367	833	0.0128418822717979	FALSE
556.1	-0.290697826836618	0.708543940984661	0.16832553098005	0.747741591325946	0.681604268912575	1159	2	282501	657	0.00410264034463595	FALSE
530.12	0.194724065315155	0.254105716104245	0.587232910013605	1.21497568629829	0.443491134458273	5879	16	321742	731	0.0182724045974725	FALSE
426.9	0.468212518106419	0.242245929181227	3.73570923661649	1.5971367871088	0.0532610508743587	4935	18	338411	763	0.0145828593042188	FALSE
411.41	0.415195269747365	0.502095485566711	0.683804825005958	1.51466648035757	0.408279617265986	1145	4	336002	759	0.0034077178112035	FALSE
592.1	-0.772031902819724	0.501947730209415	2.36566641802492	0.462073225909725	0.124030936514937	3746	4	341665	780	0.0109639559217362	FALSE
360	-0.235965285416616	0.976850858967522	0.058349844821571	0.789808091315752	0.80912334728552	530	1	357839	834	0.00148111301451211	FALSE
835	-0.463534095004235	0.41011797236592	1.27745545395468	0.629056566800934	0.258372687177176	4212	6	372418	852	0.0113098722403321	FALSE
447	-0.834455043748022	0.706549307921531	1.39482890097207	0.434110988481366	0.237591303596066	1971	2	365721	841	0.0053893541798256	FALSE
446.1	3.73114208287933	1.49553382273396	6.22430830252904	41.7267363523814	0.0126008124125785	17	1	365721	841	4.64835215915958e-05	TRUE
726.1	0.0830057990398365	0.216728557763149	0.146684622414259	1.08654810946574	0.701724001448748	9066	22	352392	802	0.0257270312606416	FALSE
474	-0.192501461147661	0.502259418614224	0.146896646492779	0.82489311291208	0.701518851729744	2166	4	355718	817	0.00608909304561478	FALSE
481	0.656182347383365	0.411032406417	2.54857229877655	1.92742005074688	0.110393971892583	1382	6	357751	811	0.00386302204605997	FALSE
368.9	-0.938040153188362	0.981883776696144	0.912688732562669	0.391394156767184	0.339402023945504	1113	1	373111	859	0.00298302649881671	FALSE
427.4	0.384874903453797	0.381520878863976	1.01765967588773	1.46943048926391	0.313074784524308	2204	7	338411	763	0.00651279065987808	FALSE
276.13	-0.342796854928627	0.502238992314709	0.465857190786408	0.709782385708983	0.494899253904626	2496	4	360405	829	0.00692554209847255	FALSE
1002	-0.138556646409024	0.226947628390222	0.372737792708796	0.870613932719335	0.541515705591257	10219	20	368958	848	0.0276969194325641	FALSE
377	0.165731502163207	0.706750082121581	0.0549893262088286	1.18025616294988	0.814598362168834	730	2	365185	840	0.00199898681490204	FALSE
371.1	-0.537172497112562	0.982339348679042	0.299022905364313	0.584398306407181	0.584495620662871	797	1	366260	830	0.00217604980068804	FALSE
378	0.101023811907643	0.449277380185252	0.0505613191121827	1.10630298463428	0.822089399569405	1965	5	365185	840	0.00538083437161986	FALSE
285.1	0.294459195345505	0.978846105705135	0.0904943379815258	1.34240018607639	0.763549645463006	321	1	346982	797	0.000925120035045046	FALSE
788	0.158210980492993	0.1690923875875	0.875437470200627	1.17141331399656	0.349454372178742	13870	37	365307	831	0.0379680652163796	FALSE
386.9	-0.201397239975025	0.2611291207345	0.594834865513987	0.817587588564558	0.440555572771148	8134	15	368619	845	0.0220661441759649	FALSE
293.1	0.774948582706911	0.410847384704392	3.55782615219971	2.17048052408105	0.0592653050634004	1242	6	375662	854	0.00330616351933387	FALSE
705.8	-0.0361858615642371	0.707222678513118	0.00261797489309403	0.964461020589736	0.959193124983925	927	2	368770	841	0.00251376196545272	FALSE
747.12	-0.0447637619922741	0.975457148273703	0.00210589524803764	0.956223351452043	0.963397897287145	438	1	374180	856	0.00117055962371051	FALSE
371.3	0.208769387416644	0.355927127600514	0.344041992529152	1.23216081397483	0.557505347396009	2912	8	366260	830	0.00795063616010484	FALSE
724.9	0.0779455833488868	0.706805336772571	0.0121613946869987	1.08106382919622	0.912188338323957	799	2	365367	833	0.00218684227092211	FALSE
480.12	0.915144668028363	0.969733976496961	0.890582758347402	2.49713648158641	0.345319434789196	171	1	357751	811	0.000477986085293961	FALSE
594	0.0821407784993813	0.221946282209833	0.136968872262172	1.08560862942621	0.711313153702795	8331	21	368301	842	0.0226200852020494	FALSE
430	0.200035903377919	0.356404650436484	0.315013509713833	1.22144661143222	0.574619867198155	2912	8	362169	823	0.00804044520651961	FALSE
578.1	0.148839582309013	0.380578477158307	0.152949632266834	1.16048681166165	0.69573237125278	2670	7	346910	790	0.00769652071142371	FALSE
580	0.170649401752782	0.449758929370136	0.143962689435956	1.18607484035745	0.704372916073117	1961	5	354250	806	0.00553563867325335	FALSE
189	-0.0982034799558457	0.281360534168881	0.121822468649605	0.906464437643232	0.727066219821284	5998	13	373179	855	0.0160727157744675	FALSE
288.11	-0.0517738667147678	0.304101477896047	0.028985723237351	0.949543565972709	0.864812005320102	4996	11	366991	837	0.0136134128629857	FALSE
362.29	-0.506839480709133	0.35689652855943	2.01676932517975	0.602396458975089	0.155569826775737	5755	8	356093	829	0.0161615083700045	FALSE
747.1	-0.0192963013837324	0.304850428062811	0.00400658655128986	0.980888680506911	0.94952952443054	4752	11	374180	856	0.0126997701640921	FALSE
722.1	-0.13199647875713	0.980218900159653	0.0181333710075748	0.876344080894287	0.892880537761326	507	1	365367	833	0.00138764584650502	FALSE
252.2	0.257713155129068	0.973960236412984	0.0700149403335502	1.29396759741686	0.791315028248698	354	1	372564	847	0.000950172319386736	FALSE
253.7	1.64413952231271	0.601396948790189	7.47403104766091	5.17655368104237	0.00625952436693533	397	4	372564	847	0.00106558873106366	TRUE
523.1	1.10983552732611	0.982187142052113	1.27681729651422	3.03385936643637	0.258491644897698	141	1	366238	831	0.000384995549342231	FALSE
540.11	0.0109283478747202	0.449173965993523	0.000591942972304591	1.01098828039051	0.980589480838752	2138	5	376149	862	0.00568391780916605	FALSE
189.1	-0.269553740359363	0.578443047163718	0.217154840535901	0.763720235819596	0.641216391040538	1647	3	373179	855	0.00441343162396598	FALSE
592.12	-0.947216994124822	0.984127729645395	0.926394620048866	0.38781882506341	0.335801536550649	1127	1	341665	780	0.00329855267586671	FALSE
384.4	1.00546605287746	0.459495114802185	4.78820821714544	2.73318078280983	0.028655220504441	1085	6	374786	853	0.00289498540500446	TRUE
663	-0.331383034518246	0.9355166343954	0.125475089135276	0.717930124348813	0.723170545972902	623	1	378554	867	0.00164573614332433	FALSE
296.22	-0.167810420021706	0.986110168357554	0.0289592276312886	0.845514112038498	0.864873212143536	499	1	313303	727	0.00159270737911862	FALSE
458.2	0.659246154090153	0.699853452040087	0.887321473140037	1.93333434873165	0.346204196871779	449	2	341825	781	0.00131353762890368	FALSE
474.1	-0.479309745656244	0.97528569608009	0.241528736495574	0.619210657174103	0.623104154539971	711	1	355718	817	0.00199877430998712	FALSE
365.11	-0.338342295817529	0.501991555550509	0.454275966102025	0.712951205910659	0.500311329668093	2496	4	357839	834	0.00697520393249478	FALSE
510	0.819383948036363	0.337365189664475	5.89894525784258	2.26910152241067	0.0151499545387715	2224	11	376898	856	0.00590080074715175	TRUE
446	0.214382204051913	0.501839064156372	0.182493976241689	1.23909615187139	0.669238659717349	1375	4	365721	841	0.00375969659932025	FALSE
214.1	-0.125252735965349	0.303871146991004	0.169900834531375	0.88227389206058	0.68019995419657	5506	11	370157	850	0.0148747693546252	FALSE
859	-0.0510854053666578	0.318861031807442	0.0256679268873327	0.950197515099747	0.872713973754593	4573	10	354810	805	0.0128885882585046	FALSE
624.9	0.0801129768525682	0.271972694488946	0.0867671097982991	1.08340946095197	0.768328056099199	5727	14	195471	440	0.0292984637107295	FALSE
418	0.159367400899983	0.110875955526095	2.06597103553934	1.1727687438302	0.150618962210325	35798	92	339887	767	0.105323239782634	FALSE
379.3	0.08444676725624	0.292655699730069	0.0832630056301639	1.08811491934758	0.772923238813861	4865	12	365185	840	0.0133220148691759	FALSE
220	-0.00284299991549392	0.503311345959716	3.19065797579864e-05	0.997161037581658	0.995493100454689	1733	4	172253	391	0.0100607826859329	FALSE
386	0.271264503754301	0.335999474768861	0.651791569676455	1.31162195343754	0.41947287403827	2967	9	368619	845	0.00804896112245978	FALSE
526.3	2.88145448218275	0.931115029704336	9.5767213950994	17.8402025749012	0.00197059998268001	62	2	366238	831	0.000169288823115024	TRUE
348	0.334246518207333	0.502152794976381	0.443059461520159	1.39688745932503	0.505649468041329	1278	4	357585	808	0.00357397541843198	FALSE
415.1	2.0838726360134	0.850950170388425	5.99700049273633	8.03552740918879	0.014330221817903	138	2	366833	829	0.000376192981547462	TRUE
081	0.640079597956558	0.356265457306528	3.22790345616831	1.89663184131565	0.0723933130471247	1845	8	371890	841	0.00496114442442658	FALSE
275	-0.213461938204867	0.318828184816269	0.448257416397071	0.807782905232904	0.503163643219959	5448	10	373729	858	0.0145774076938102	FALSE
580.14	-0.550594517190703	0.974095196596626	0.319492715939779	0.576606905741494	0.571912663664737	786	1	354250	806	0.00221877205363444	FALSE
244.4	0.394320668899283	0.13603936561606	8.40175257224474	1.48337614501184	0.00374859436572184	20568	67	354114	794	0.0580829902234874	TRUE
742.8	1.29542180636426	0.978479025518388	1.75274753732295	3.65253631231843	0.185531701164055	108	1	376597	866	0.000286778705087932	FALSE
574.11	0.400203648878478	0.356224271296166	1.2621619240638	1.49212853700505	0.26124226425686	2325	8	356241	814	0.00652648066898532	FALSE
350.3	0.341757346230584	0.705031528476668	0.234973366917622	1.40741874061319	0.627860423189622	613	2	370969	841	0.00165242917871844	FALSE
278	0.11379710583118	0.134330680562918	0.717648867369438	1.12052475388023	0.396916207803739	24063	60	355114	808	0.0677613386123893	FALSE
447.1	-1.06207815088211	0.972093884479401	1.19370366506951	0.345736570485516	0.274583754195121	1231	1	365721	841	0.00336595382819144	FALSE
226	0.281444021634404	0.971180386945014	0.0839816202923789	1.32504182056996	0.771972441912002	345	1	376754	860	0.000915716886881095	FALSE
726	0.1495473483737	0.166458142694192	0.807137164515339	1.161308455577	0.368968004773193	14613	38	352392	802	0.0414680242457263	FALSE
704	-0.0600510693544483	0.279853354340187	0.0460447858482511	0.941716439505554	0.830094407867776	6020	13	371828	852	0.0161902815280183	FALSE
204.21	0.477455009915209	0.702847763544569	0.461468833314856	1.61196673806237	0.496938310932327	523	2	372302	850	0.00140477354405832	FALSE
601.8	0.0596999640333669	1.00086231458309	0.00355794692091267	1.06151800518003	0.952435567203458	409	1	146181	343	0.00279790123203426	FALSE
184.2	0.105201346473176	0.999618986777399	0.0110757617152168	1.11093427053566	0.916184225063265	396	1	182009	411	0.00217571658544358	FALSE
402	-0.0508520027651662	0.44925604690305	0.0128123342825985	0.950419319555564	0.909878669203063	2293	5	376884	863	0.0060841001475255	FALSE
259.1	1.7051529842061	0.98290396155705	3.00957054623927	5.50222735671119	0.0827742187255265	62	1	372564	847	0.000166414361022536	FALSE
728.7	-0.431891096065315	0.410919703779891	1.10467510939372	0.649280081990676	0.293242397699894	3971	6	352392	802	0.0112687007650571	FALSE
755.61	1.06211340049306	0.96889770090391	1.20167195568702	2.89247749761584	0.272987764141913	138	1	377963	866	0.000365115103859372	FALSE
331	0.584331146396605	0.31979204541934	3.33874121527085	1.79379080086979	0.0676663571235735	2495	10	357585	808	0.00697736202581204	FALSE
288	-0.00586454058403896	0.578959983506268	0.000102605560617119	0.994152622266956	0.991918014191598	1321	3	366991	837	0.00359954331305127	FALSE
727.1	0.63373105097932	0.303253393231026	4.36715529380307	1.88462912518927	0.0366381076371776	3140	13	352392	802	0.00891053145360848	TRUE
193	0.535832540012717	0.705325515111536	0.577137080703982	1.7088703531355	0.44743668691861	525	2	376754	860	0.00139348221916688	FALSE
227.2	0.747534419506974	0.575555835154771	1.68689272667145	2.11178681209662	0.194011083138814	638	3	376754	860	0.00169341267776852	FALSE
459.9	0.158841674807257	0.123609373615592	1.65130046728982	1.17215235074199	0.198782022938169	27518	74	341825	781	0.0805031814524976	FALSE
204.12	0.452656775914354	0.574766740752712	0.620232890283806	1.57248437936877	0.430960755654637	793	3	372302	850	0.00212999124366778	FALSE
507	-0.0850674839212387	0.19726937498554	0.185954990539367	0.918450301682242	0.666304786246765	12597	27	356938	817	0.035291843401375	FALSE
008.7	1.6580320071642	0.978564738182266	2.87082484183656	5.24897073635038	0.0901986310492153	68	1	373699	855	0.000181964629287207	FALSE
458.1	0.141006570651836	0.32036347090445	0.193728145167017	1.15143221362008	0.659831660339065	3766	10	341825	781	0.0110173334308491	FALSE
960	0.0653068805041284	0.126734438719706	0.265539166255831	1.06748656493892	0.606339957592698	28704	69	337805	765	0.0849720992880508	FALSE
198.2	-0.238985640762341	0.356421577699332	0.449588960282245	0.787426189131298	0.502530215212029	4320	8	327660	742	0.0131843984618202	FALSE
245.2	1.04259470244921	0.694025681744688	2.25673178092011	2.83656752273517	0.133034556753819	325	2	354114	794	0.000917783538634451	FALSE
411	0.109751407249812	0.108368092619061	1.02569286912319	1.11600060631258	0.311172440122303	41709	104	336002	759	0.124133189683395	FALSE
362.4	-1.28061244768999	0.978740318841237	1.71198706579641	0.277867069284966	0.190727761719182	1576	1	356093	829	0.00442581011140348	FALSE
635.3	-0.381915908754116	0.710215219665702	0.289171540753598	0.682552447477868	0.590751916131089	1321	2	196783	449	0.00671297825523546	FALSE
870.4	0.720137693548562	0.704003414207651	1.04636102867126	2.05471611231937	0.306346665711473	421	2	367284	840	0.00114625194672243	FALSE
556	-0.689199630554958	0.708423767772281	0.946463401598536	0.50197767592159	0.330621144684624	1723	2	282501	657	0.00609909345453644	FALSE
965.1	-0.083154967892867	0.381161738149072	0.0475946133420722	0.92020853339271	0.827302971743118	3286	7	337805	765	0.00972750551353592	FALSE
451.2	0.400769127083807	0.246255314211277	2.64860560943192	1.49297254178294	0.103640770235412	5009	17	337204	759	0.0148545094364242	FALSE
994	-0.0896882750729449	0.24599507632235	0.132928625408274	0.914216124812362	0.71541465753132	8078	17	371099	851	0.0217677762537759	FALSE
394.3	-0.0437138554319937	0.411036309549977	0.0113103969702952	0.957227823830626	0.915304384450748	2682	6	365506	835	0.00733777284093832	FALSE
695.2	0.524368286761938	0.974602358520458	0.289479570919147	1.68939130037378	0.59055422659166	258	1	369135	838	0.000698931285302125	FALSE
981	0.803983696913671	0.968771614090837	0.688734240233233	2.23442449198439	0.406595246466472	193	1	378651	867	0.000509704186704908	FALSE
585.1	0.214008264791819	0.164608709100488	1.69026762522614	1.23863289179414	0.193565694037012	14336	40	354250	806	0.0404685956245589	FALSE
440	0.285838602990045	0.575662397648208	0.246550584721469	1.33087763824592	0.619514458301203	954	3	365721	841	0.00260854585872837	FALSE
785	0.0802495682331207	0.0992551522093288	0.653701210987935	1.0835574554531	0.41879250000048	49297	119	329880	749	0.149439190008488	FALSE
523.32	0.0562347073053282	0.579055003504721	0.00943124964612441	1.05784593877158	0.922635369727211	1312	3	366238	831	0.00358236993430501	FALSE
585.31	0.83043650225751	0.501787207385847	2.73888432674195	2.29431999758114	0.0979331192074372	851	4	354250	806	0.00240225829216655	FALSE
174	-0.021158898285196	0.174442246053641	0.014712374185977	0.979063380716489	0.903457715962885	15958	36	355584	814	0.044878284737221	FALSE
605	-0.613494608229486	1.00162427325496	0.375155933069358	0.541455384572819	0.540207169123815	818	1	146675	346	0.00557695585478098	FALSE
703	1.01743521600998	0.578444011425833	3.09379029466554	2.76609123183919	0.0785915453544654	477	3	371828	852	0.00128285121077487	FALSE
571.8	0.223825316835102	0.449636380020663	0.247796706878377	1.25085249746979	0.618630774414925	1773	5	362291	820	0.00489385604389841	FALSE
689	0.010516884723246	0.221596175928164	0.00225242170736297	1.01057238153596	0.962146860757117	8933	21	370244	847	0.0241273322457623	FALSE
190	0.715379321043111	0.975975546918169	0.537272845406202	2.04496223236512	0.463565150432455	209	1	376563	862	0.000555020009931937	FALSE
